applicant_id,first_name,last_name,gender,date_of_birth,phone_number,email,county_id,education_level,income_level,device_ownership,program_id,registered_at
14894,Mwanajuma,Otieno,Female,2003-10-12,0738107947,mwanajumaotieno538@gmail.com,1,Secondary,Middle,1,5,2025-03-13
14895,Rose,Njeri,Female,2000-01-02,0783698855,rosenjeri465@gmail.com,6,Secondary,Low,0,5,2025-11-20
14896,Esther,Musyoka,Female,2004-10-23,0742761822,esthermusyoka874@gmail.com,3,University,Middle,1,7,2025-01-10
14897,Purity,Njeri,Female,2007-04-15,0734185630,puritynjeri783@gmail.com,5,TVET,Low,0,5,2025-10-09
14898,Esther,Kazungu,Female,2006-11-15,0760600959,estherkazungu641@gmail.com,5,University,Low,1,5,2025-02-23
14899,Lydia,Wambui,Female,2008-08-21,0737538483,lydiawambui183@gmail.com,1,University,Low,1,7,2025-08-25
14900,Faith,Kioko,Female,2007-06-10,0736891759,faithkioko195@gmail.com,3,Secondary,Low,0,5,2025-06-27
14901,Aisha,Omondi,Female,1998-05-15,0713393982,aishaomondi613@gmail.com,3,Secondary,Low,0,5,2025-11-21
14902,Purity,Kenga,Female,2008-05-11,0772649340,puritykenga479@gmail.com,3,Secondary,Middle,0,6,2025-02-16
14903,Diana,Odhiambo,Female,2003-10-23,0719909749,dianaodhiambo599@gmail.com,3,Secondary,Upper-Middle,1,5,2025-07-18
14904,Lydia,Mwandawiro,Female,1999-11-11,0106111946,lydiamwandawiro810@gmail.com,3,Secondary,Low,0,5,2025-04-05
14905,Grace,Njeri,Female,2004-07-18,0789214506,gracenjeri336@gmail.com,4,Secondary,Low,0,5,2025-11-20
14906,Agnes,Kemunto,Female,2001-03-02,0780044583,agneskemunto358@gmail.com,5,Primary,Middle,1,5,2025-07-18
14907,Janet,Otieno,Female,1998-08-24,0721128009,janetotieno115@gmail.com,2,Secondary,Low,1,5,2025-10-28
14908,Fatuma,Kenga,Female,2006-04-08,0716523375,fatumakenga800@gmail.com,1,Secondary,Low,0,7,2025-09-14
14909,Zainabu,Musyoka,Female,2005-08-14,0727309600,zainabumusyoka547@gmail.com,3,Secondary,Lower-Middle,1,5,2025-04-23
14910,Brenda,Kioko,Female,1998-10-12,0755616781,brendakioko399@gmail.com,2,Secondary,Upper-Middle,0,6,2025-07-03
14911,Mercy,Njeri,Female,1997-06-21,0706169584,mercynjeri354@gmail.com,2,Secondary,Middle,0,5,2025-12-15
14912,Christine,Baya,Female,1998-09-06,0759137864,christinebaya178@gmail.com,1,Secondary,Middle,1,5,2025-11-07
14913,Ann,Masha,Female,1999-03-17,0790025830,annmasha397@gmail.com,5,Secondary,Low,0,5,2025-03-14
14914,Brenda,Kenga,Female,2008-01-27,0776601284,brendakenga974@gmail.com,2,Secondary,Middle,1,7,2025-12-08
14915,Rose,Baya,Female,2000-04-22,0793425808,rosebaya104@gmail.com,3,Primary,Middle,0,5,2025-01-14
14916,Mariam,Mutiso,Female,2005-12-22,0733098243,mariammutiso543@gmail.com,3,Secondary,Low,1,5,2025-12-02
14917,Mercy,Achieng,Female,2003-02-11,0726348805,mercyachieng758@gmail.com,2,Secondary,Lower-Middle,0,5,2025-04-28
14918,Salma,Mwajuma,Female,2007-04-28,0117860874,salmamwajuma809@gmail.com,5,Secondary,Low,1,6,2025-11-10
14919,Saumu,Wambui,Female,2004-07-22,0730872800,saumuwambui167@gmail.com,1,University,Lower-Middle,0,7,2025-05-24
14920,Saumu,Mwajuma,Female,1998-07-05,0768009948,saumumwajuma697@gmail.com,1,Primary,Lower-Middle,0,5,2025-01-01
14921,Mariam,Omondi,Female,2001-08-07,0118854869,mariamomondi136@gmail.com,3,TVET,Middle,1,5,2025-04-17
14922,Halima,Mwakio,Female,2002-08-15,0101759189,halimamwakio311@gmail.com,1,Primary,Low,1,5,2025-04-01
14923,Lydia,Juma,Female,1997-03-07,0752727552,lydiajuma846@gmail.com,2,Secondary,Low,1,5,2025-09-20
14924,Mercy,Kombe,Female,2007-09-13,0119428301,mercykombe114@gmail.com,1,Secondary,Lower-Middle,1,5,2025-10-07
14925,Halima,Mutiso,Female,2006-09-27,0716094768,halimamutiso508@gmail.com,2,Secondary,Lower-Middle,1,5,2025-01-17
14926,Halima,Kombe,Female,2005-02-02,0723830247,halimakombe814@gmail.com,1,University,Middle,0,6,2025-09-08
14927,Lydia,Musyoka,Female,2003-09-24,0722184628,lydiamusyoka517@gmail.com,2,Secondary,Middle,0,5,2025-12-10
14928,Halima,Odhiambo,Female,1997-07-23,0114239516,halimaodhiambo855@gmail.com,2,Secondary,Upper-Middle,1,6,2025-12-08
14929,Neema,Mwashumbe,Female,2001-01-11,0770855458,neemamwashumbe627@gmail.com,4,Secondary,Low,0,5,2025-10-08
14930,Grace,Munga,Female,2008-09-03,0118767371,gracemunga583@gmail.com,2,Primary,Lower-Middle,1,5,2025-11-09
14931,Aisha,Munga,Female,2000-08-26,0701021470,aishamunga584@gmail.com,1,Secondary,Lower-Middle,0,7,2025-01-27
14932,Amina,Kombe,Female,2002-10-13,0783416058,aminakombe457@gmail.com,4,Primary,Middle,0,5,2025-11-24
14933,Rose,Baya,Female,2008-10-07,0706185191,rosebaya240@gmail.com,2,University,Low,1,5,2025-09-07
14934,Salma,Mwashumbe,Female,2008-11-01,0791022238,salmamwashumbe838@gmail.com,4,Secondary,Lower-Middle,1,5,2025-09-11
14935,Mishi,Wambui,Female,2006-10-13,0793917991,mishiwambui433@gmail.com,3,Secondary,Low,1,7,2025-04-05
14936,Brenda,Musyoka,Female,1999-01-14,0111568906,brendamusyoka670@gmail.com,5,Secondary,Low,1,5,2025-12-05
14937,Brenda,Munga,Female,1997-11-10,0745627774,brendamunga909@gmail.com,1,Primary,Low,0,5,2025-08-11
14938,Halima,Kazungu,Female,2000-08-09,0737994169,halimakazungu436@gmail.com,3,Secondary,Low,1,7,2025-06-21
14939,Caroline,Chebet,Female,2004-07-20,0106522263,carolinechebet389@gmail.com,5,Primary,Upper-Middle,1,7,2025-08-23
14940,Fatuma,Achieng,Female,1999-09-18,0725463613,fatumaachieng972@gmail.com,3,Secondary,Middle,0,5,2025-09-21
14941,Diana,Kioko,Female,2004-03-05,0740531337,dianakioko834@gmail.com,1,Secondary,Low,0,5,2025-09-10
14942,Mwanajuma,Mwadime,Female,2006-11-08,0104980195,mwanajumamwadime521@gmail.com,3,Secondary,Low,0,7,2025-02-01
14943,Dorcas,Omondi,Female,1998-01-01,0772528519,dorcasomondi455@gmail.com,1,Primary,Middle,1,6,2025-10-06
14944,Grace,Masha,Female,2000-10-14,0788024287,gracemasha268@gmail.com,5,Secondary,Lower-Middle,0,7,2025-03-27
14945,Ann,Otieno,Female,2005-12-15,0752825966,annotieno554@gmail.com,1,TVET,Low,1,6,2025-09-17
14946,Brenda,Kioko,Female,2001-01-06,0732515242,brendakioko327@gmail.com,6,Secondary,Middle,1,5,2025-11-06
14947,Grace,Odhiambo,Female,2001-08-03,0741532429,graceodhiambo494@gmail.com,1,Secondary,Low,0,6,2025-10-17
14948,Christine,Odhiambo,Female,2002-05-28,0710468885,christineodhiambo994@gmail.com,1,TVET,Lower-Middle,0,5,2025-04-06
14949,Janet,Munga,Female,2006-06-04,0724665939,janetmunga852@gmail.com,1,University,Low,1,7,2025-11-20
14950,Janet,Njeri,Female,1999-04-07,0110862760,janetnjeri974@gmail.com,1,University,Low,1,5,2025-03-16
14951,Grace,Musyoka,Female,1998-05-18,0750410543,gracemusyoka690@gmail.com,1,Secondary,Lower-Middle,0,6,2025-05-08
14952,Joyce,Mwashumbe,Female,2005-05-08,0113530354,joycemwashumbe790@gmail.com,2,Secondary,Lower-Middle,1,7,2025-01-20
14953,Caroline,Kenga,Female,1997-01-11,0719770100,carolinekenga886@gmail.com,5,Secondary,Upper-Middle,0,6,2025-02-14
14954,Rose,Kenga,Female,2005-06-24,0731804250,rosekenga332@gmail.com,2,TVET,Lower-Middle,0,5,2025-12-10
14955,Saumu,Omondi,Female,1998-01-27,0752801054,saumuomondi545@gmail.com,3,Primary,Upper-Middle,0,6,2025-08-28
14956,Agnes,Kombe,Female,2005-01-16,0773060351,agneskombe133@gmail.com,1,Secondary,Low,0,6,2025-08-11
14957,Janet,Musyoka,Female,2008-02-19,0102234948,janetmusyoka482@gmail.com,1,Primary,Middle,0,5,2025-08-17
14958,Diana,Kenga,Female,2000-06-25,0764461763,dianakenga827@gmail.com,6,Secondary,Lower-Middle,0,7,2025-10-05
14959,Grace,Mghoi,Female,2008-07-05,0724269738,gracemghoi532@gmail.com,1,TVET,Low,0,7,2025-04-03
14960,Zainabu,Kombe,Female,2002-11-23,0710313426,zainabukombe799@gmail.com,4,Secondary,Lower-Middle,1,5,2025-05-04
14961,Esther,Mwakio,Female,2003-02-02,0757917085,esthermwakio484@gmail.com,3,Secondary,Low,1,7,2025-06-14
14962,Christine,Kenga,Female,2007-05-15,0793042231,christinekenga551@gmail.com,2,Secondary,Low,0,5,2025-02-08
14963,Brenda,Mwakio,Female,1999-08-25,0728103250,brendamwakio732@gmail.com,1,Primary,Middle,0,5,2025-10-24
14964,Salma,Odhiambo,Female,2001-05-17,0708631246,salmaodhiambo696@gmail.com,6,Primary,Lower-Middle,0,6,2025-11-23
14965,Fatuma,Mwajuma,Female,2002-01-23,0743507843,fatumamwajuma964@gmail.com,3,Secondary,Low,0,5,2025-02-22
14966,Mercy,Omondi,Female,2006-07-03,0747766876,mercyomondi399@gmail.com,5,Secondary,Middle,0,5,2025-08-26
14967,Amina,Mwakio,Female,2003-08-02,0763022587,aminamwakio441@gmail.com,1,Primary,Low,1,5,2025-07-04
14968,Grace,Baya,Female,2007-11-14,0771798568,gracebaya650@gmail.com,3,University,Lower-Middle,0,6,2025-01-26
14969,Mishi,Otieno,Female,2007-05-21,0791430929,mishiotieno772@gmail.com,2,Secondary,Low,1,5,2025-10-06
14970,Purity,Kombe,Female,1997-03-08,0789463960,puritykombe182@gmail.com,3,Secondary,Low,1,7,2025-01-19
14971,Sheila,Omondi,Female,1997-09-12,0704353797,sheilaomondi912@gmail.com,6,University,Lower-Middle,0,7,2025-12-06
14972,Esther,Masha,Female,2002-12-01,0723646051,esthermasha377@gmail.com,1,Primary,Middle,0,7,2025-12-25
14973,Salma,Mwandawiro,Female,2001-10-25,0101196375,salmamwandawiro412@gmail.com,1,University,Low,1,5,2025-07-02
14974,Aisha,Baya,Female,2003-11-08,0700823029,aishabaya841@gmail.com,3,Secondary,Lower-Middle,0,5,2025-07-10
14975,Dorcas,Odhiambo,Female,1997-07-23,0115505407,dorcasodhiambo466@gmail.com,1,Primary,Lower-Middle,0,5,2025-10-17
14976,Agnes,Juma,Female,2004-10-13,0793618609,agnesjuma607@gmail.com,2,Secondary,Lower-Middle,0,5,2025-07-01
14977,Christine,Baya,Female,1997-06-12,0774034184,christinebaya577@gmail.com,1,Secondary,Low,1,5,2025-05-03
14978,Aisha,Mghoi,Female,2004-01-28,0724113700,aishamghoi828@gmail.com,2,Secondary,Low,1,5,2025-09-27
14979,Mishi,Mutiso,Female,2000-09-24,0738610526,mishimutiso883@gmail.com,4,Secondary,Low,0,5,2025-05-04
14980,Mariam,Mwandawiro,Female,2000-03-05,0743432318,mariammwandawiro353@gmail.com,2,University,Middle,0,6,2025-06-11
14981,Brenda,Musyoka,Female,2006-11-12,0747485619,brendamusyoka821@gmail.com,3,Primary,Middle,0,6,2025-07-27
14982,Grace,Munga,Female,1998-09-27,0794947580,gracemunga555@gmail.com,4,TVET,Low,0,5,2025-12-02
14983,Fatuma,Omondi,Female,2008-08-20,0109938648,fatumaomondi335@gmail.com,4,Secondary,Low,0,6,2025-02-06
14984,Faith,Mwajuma,Female,1999-03-21,0725424585,faithmwajuma478@gmail.com,3,University,Lower-Middle,0,5,2025-07-25
14985,Rose,Achieng,Female,1998-05-26,0789927820,roseachieng189@gmail.com,5,Secondary,Low,0,5,2025-08-17
14986,Aisha,Kombe,Female,2001-10-03,0714956283,aishakombe477@gmail.com,2,University,Lower-Middle,1,5,2025-10-13
14987,Amina,Kenga,Female,2008-11-27,0758776633,aminakenga976@gmail.com,2,TVET,Middle,0,5,2025-08-01
14988,Purity,Masha,Female,2000-02-28,0102334501,puritymasha689@gmail.com,2,TVET,Lower-Middle,0,5,2025-08-23
14989,Sheila,Mghoi,Female,2004-09-02,0755936008,sheilamghoi181@gmail.com,6,Primary,Middle,0,6,2025-06-06
14990,Rose,Mghoi,Female,2007-02-03,0746889935,rosemghoi325@gmail.com,2,Secondary,Middle,0,6,2025-12-19
14991,Joyce,Achieng,Female,2000-04-25,0705548202,joyceachieng111@gmail.com,1,TVET,Low,0,5,2025-03-13
14992,Sheila,Mwajuma,Female,2007-11-19,0102269307,sheilamwajuma813@gmail.com,1,Secondary,Low,1,5,2025-08-18
14993,Aisha,Mwakio,Female,2007-11-02,0112213996,aishamwakio694@gmail.com,3,Secondary,Low,1,5,2025-08-15
14994,Christine,Mwadime,Female,2008-10-16,0706603376,christinemwadime791@gmail.com,1,Primary,Low,0,5,2025-01-05
14995,Dorcas,Mwangeka,Female,1997-12-24,0716489855,dorcasmwangeka889@gmail.com,1,Primary,Low,0,5,2025-12-11
14996,Joyce,Otieno,Female,1999-04-04,0702001159,joyceotieno128@gmail.com,4,Secondary,Low,0,6,2025-09-14
14997,Dorcas,Kioko,Female,1997-03-03,0749978451,dorcaskioko991@gmail.com,3,Secondary,Lower-Middle,0,6,2025-05-22
14998,Janet,Kombe,Female,2005-10-08,0773178625,janetkombe135@gmail.com,2,Primary,Upper-Middle,0,5,2025-04-28
14999,Janet,Kemunto,Female,2001-09-11,0772610005,janetkemunto575@gmail.com,2,Primary,Middle,1,5,2025-02-17
15000,Christine,Mutiso,Female,2006-03-06,0795258738,christinemutiso216@gmail.com,5,Secondary,Low,0,6,2025-12-27
15001,Amina,Wambui,Female,1997-08-21,0787827060,aminawambui506@gmail.com,5,Primary,Lower-Middle,1,5,2025-12-05
15002,Amina,Mwashumbe,Female,2008-03-14,0707424422,aminamwashumbe554@gmail.com,3,TVET,Middle,0,5,2025-06-19
15003,Aisha,Mghoi,Female,2000-08-07,0107286374,aishamghoi776@gmail.com,2,TVET,Middle,1,5,2025-09-05
15004,Rose,Mwajuma,Female,2005-10-18,0106030849,rosemwajuma321@gmail.com,1,Primary,Middle,0,7,2025-08-25
15005,Faith,Kombe,Female,2002-03-17,0787996553,faithkombe200@gmail.com,1,TVET,Upper-Middle,0,7,2025-05-14
15006,Caroline,Juma,Female,1999-11-07,0731445288,carolinejuma761@gmail.com,6,Primary,Middle,0,5,2025-06-22
15007,Neema,Kioko,Female,2007-11-08,0753483708,neemakioko841@gmail.com,2,Secondary,Low,1,5,2025-11-22
15008,Mariam,Kazungu,Female,2003-01-09,0737110741,mariamkazungu456@gmail.com,1,TVET,Low,0,5,2025-03-01
15009,Saumu,Kioko,Female,2000-05-23,0704678254,saumukioko720@gmail.com,2,Secondary,Lower-Middle,1,6,2025-02-21
15010,Mishi,Kazungu,Female,2008-09-02,0788297954,mishikazungu396@gmail.com,1,Secondary,Low,1,7,2025-04-16
15011,Halima,Kenga,Female,1998-10-24,0710245980,halimakenga161@gmail.com,2,Primary,Middle,0,5,2025-01-10
15012,Sheila,Otieno,Female,2006-03-15,0730080769,sheilaotieno924@gmail.com,1,Secondary,Lower-Middle,0,6,2025-08-17
15013,Faith,Mwajuma,Female,1998-08-17,0784095483,faithmwajuma657@gmail.com,2,Secondary,Low,0,6,2025-05-22
15014,Dorcas,Mutiso,Female,2008-06-25,0796247796,dorcasmutiso627@gmail.com,5,Primary,Middle,1,5,2025-05-14
15015,Fatuma,Mghoi,Female,2008-08-17,0799603030,fatumamghoi967@gmail.com,2,Secondary,Low,1,5,2025-05-23
15016,Cynthia,Kombe,Female,1997-09-04,0740450594,cynthiakombe364@gmail.com,6,Primary,Lower-Middle,1,5,2025-03-12
15017,Mwanajuma,Odhiambo,Female,2002-08-22,0790400732,mwanajumaodhiambo254@gmail.com,3,Secondary,Low,0,5,2025-01-23
15018,Salma,Mutiso,Female,1997-10-14,0104760514,salmamutiso392@gmail.com,1,Primary,Middle,1,6,2025-11-26
15019,Diana,Juma,Female,2002-08-24,0727366536,dianajuma871@gmail.com,4,Secondary,Middle,1,5,2025-05-04
15020,Dorcas,Kemunto,Female,1999-12-11,0744252704,dorcaskemunto424@gmail.com,1,Secondary,Low,0,5,2025-03-23
15021,Aisha,Otieno,Female,1999-04-13,0760662663,aishaotieno870@gmail.com,2,Secondary,Lower-Middle,0,7,2025-07-23
15022,Christine,Mwashumbe,Female,1999-03-10,0730004902,christinemwashumbe441@gmail.com,2,TVET,Lower-Middle,0,5,2025-10-02
15023,Lydia,Kioko,Female,2008-12-19,0714740744,lydiakioko566@gmail.com,4,Secondary,Middle,1,6,2025-06-01
15024,Agnes,Omondi,Female,2000-01-16,0109273085,agnesomondi234@gmail.com,2,Secondary,Lower-Middle,0,5,2025-11-25
15025,Grace,Wambui,Female,2007-09-03,0759358108,gracewambui620@gmail.com,1,Secondary,Lower-Middle,1,5,2025-03-18
15026,Amina,Mwakio,Female,1998-09-12,0770945380,aminamwakio433@gmail.com,1,Secondary,Lower-Middle,0,5,2025-03-14
15027,Salma,Munga,Female,1998-11-11,0762446527,salmamunga371@gmail.com,2,Primary,Lower-Middle,0,5,2025-08-08
15028,Aisha,Munga,Female,2002-09-17,0743267908,aishamunga229@gmail.com,1,University,Low,1,5,2025-09-08
15029,Salma,Mutiso,Female,1997-11-13,0753255461,salmamutiso537@gmail.com,2,Primary,Low,1,6,2025-03-25
15030,Caroline,Njeri,Female,2001-02-07,0788302027,carolinenjeri269@gmail.com,4,Secondary,Lower-Middle,0,6,2025-08-08
15031,Faith,Mwakio,Female,2003-07-06,0114892264,faithmwakio632@gmail.com,1,Secondary,Lower-Middle,1,5,2025-02-14
15032,Salma,Kioko,Female,2006-03-28,0747056885,salmakioko252@gmail.com,1,Secondary,Middle,1,6,2025-07-04
15033,Lydia,Mutiso,Female,2008-02-23,0735392697,lydiamutiso462@gmail.com,2,University,Low,1,5,2025-02-11
15034,Mercy,Mwangeka,Female,1998-12-11,0766108356,mercymwangeka427@gmail.com,6,Secondary,Upper-Middle,1,5,2025-06-27
15035,Neema,Njeri,Female,1997-08-07,0779938059,neemanjeri351@gmail.com,3,University,Lower-Middle,0,7,2025-12-19
15036,Mariam,Wambui,Female,1999-09-18,0111489874,mariamwambui828@gmail.com,1,TVET,Low,0,5,2025-05-21
15037,Rose,Munga,Female,2008-05-09,0116784562,rosemunga969@gmail.com,1,University,Middle,1,6,2025-10-04
15038,Mwanajuma,Otieno,Female,2007-10-03,0707108261,mwanajumaotieno477@gmail.com,6,TVET,Lower-Middle,0,5,2025-08-01
15039,Christine,Kombe,Female,2008-10-25,0791839852,christinekombe496@gmail.com,2,University,Lower-Middle,1,5,2025-12-22
15040,Sheila,Njeri,Female,2001-03-24,0785752003,sheilanjeri583@gmail.com,3,Secondary,Lower-Middle,1,5,2025-03-17
15041,Saumu,Mwadime,Female,2001-12-06,0110968614,saumumwadime797@gmail.com,2,Secondary,Lower-Middle,1,5,2025-08-07
15042,Diana,Mwandawiro,Female,2003-03-24,0711906904,dianamwandawiro105@gmail.com,3,Secondary,Low,0,5,2025-01-21
15043,Rose,Mwadime,Female,2001-08-01,0735493724,rosemwadime233@gmail.com,1,Secondary,Lower-Middle,0,5,2025-01-11
15044,Mwanajuma,Mwakio,Female,2006-01-22,0764368104,mwanajumamwakio364@gmail.com,3,Secondary,Middle,1,7,2025-03-28
15045,Diana,Mutiso,Female,1999-11-01,0113930644,dianamutiso249@gmail.com,2,TVET,Lower-Middle,0,6,2025-04-19
15046,Purity,Kazungu,Female,1998-04-14,0787392763,puritykazungu204@gmail.com,3,University,Lower-Middle,0,5,2025-05-11
15047,Agnes,Kazungu,Female,2003-09-19,0792226654,agneskazungu281@gmail.com,5,Secondary,Lower-Middle,1,7,2025-03-21
15048,Aisha,Kazungu,Female,2007-02-19,0775135574,aishakazungu229@gmail.com,1,TVET,Lower-Middle,1,6,2025-05-15
15049,Fatuma,Mwandawiro,Female,2000-03-11,0753239568,fatumamwandawiro281@gmail.com,1,Secondary,Low,1,5,2025-05-20
15050,Salma,Kenga,Female,2008-05-03,0758163202,salmakenga945@gmail.com,3,Primary,Low,0,5,2025-02-10
15051,Agnes,Mwangeka,Female,1997-12-05,0779303351,agnesmwangeka821@gmail.com,2,Secondary,Upper-Middle,0,5,2025-10-24
15052,Cynthia,Kombe,Female,2007-10-26,0707606508,cynthiakombe306@gmail.com,3,TVET,Low,0,5,2025-05-09
15053,Mwanajuma,Kioko,Female,1997-05-27,0717133207,mwanajumakioko362@gmail.com,3,Primary,Lower-Middle,0,5,2025-06-16
15054,Zainabu,Mwandawiro,Female,2003-11-15,0761533611,zainabumwandawiro497@gmail.com,3,Secondary,Low,0,5,2025-10-20
15055,Christine,Musyoka,Female,2000-03-17,0104981910,christinemusyoka114@gmail.com,4,Secondary,Low,1,5,2025-03-08
15056,Zainabu,Kenga,Female,2007-09-14,0753801868,zainabukenga592@gmail.com,2,Secondary,Middle,0,5,2025-04-24
15057,Rose,Kazungu,Female,1999-08-26,0739588761,rosekazungu603@gmail.com,3,Secondary,Lower-Middle,1,5,2025-06-20
15058,Salma,Mwajuma,Female,2002-04-28,0706370421,salmamwajuma959@gmail.com,1,TVET,Lower-Middle,1,7,2025-12-24
15059,Esther,Munga,Female,1999-02-16,0721693751,esthermunga262@gmail.com,1,Secondary,Low,0,5,2025-01-10
15060,Fatuma,Mwakio,Female,1997-06-26,0788419108,fatumamwakio381@gmail.com,3,Secondary,Upper-Middle,0,5,2025-02-13
15061,Grace,Chebet,Female,2007-06-10,0739838605,gracechebet174@gmail.com,6,University,Low,1,5,2025-01-01
15062,Fatuma,Kenga,Female,1998-02-11,0725582588,fatumakenga134@gmail.com,6,Secondary,Middle,0,5,2025-05-23
15063,Grace,Chebet,Female,2003-12-25,0740856742,gracechebet565@gmail.com,1,Primary,Lower-Middle,0,5,2025-01-05
15064,Purity,Mghoi,Female,2002-04-03,0797425514,puritymghoi250@gmail.com,1,Secondary,Lower-Middle,1,5,2025-09-08
15065,Christine,Kemunto,Female,2001-11-07,0119218112,christinekemunto908@gmail.com,1,Secondary,Lower-Middle,1,5,2025-12-06
15066,Mariam,Mwandawiro,Female,1998-01-17,0754613932,mariammwandawiro677@gmail.com,1,Secondary,Low,0,5,2025-07-24
15067,Mwanajuma,Otieno,Female,2003-07-01,0782635254,mwanajumaotieno812@gmail.com,6,University,Lower-Middle,1,5,2025-08-10
15068,Joyce,Chebet,Female,2003-10-11,0754072752,joycechebet772@gmail.com,2,Secondary,Low,0,6,2025-07-23
15069,Sheila,Kemunto,Female,1998-07-07,0736576099,sheilakemunto340@gmail.com,5,Secondary,Lower-Middle,0,5,2025-12-27
15070,Saumu,Odhiambo,Female,2007-02-11,0765157344,saumuodhiambo698@gmail.com,2,Secondary,Low,0,7,2025-02-20
15071,Lydia,Mwadime,Female,1997-09-07,0754871543,lydiamwadime740@gmail.com,6,University,Low,1,6,2025-10-27
15072,Neema,Juma,Female,2007-01-16,0764544348,neemajuma344@gmail.com,2,Secondary,Lower-Middle,1,5,2025-05-19
15073,Esther,Masha,Female,2006-10-18,0106393917,esthermasha478@gmail.com,2,Secondary,Middle,0,6,2025-02-06
15074,Ann,Kazungu,Female,2004-11-01,0748680795,annkazungu830@gmail.com,2,Primary,Low,1,5,2025-05-27
15075,Halima,Chebet,Female,2003-07-20,0726037540,halimachebet922@gmail.com,3,Secondary,Lower-Middle,0,7,2025-01-04
15076,Purity,Mutiso,Female,1999-01-26,0748919450,puritymutiso120@gmail.com,1,Secondary,Low,1,6,2025-03-21
15077,Cynthia,Kombe,Female,1999-08-23,0729302448,cynthiakombe488@gmail.com,2,Secondary,Low,1,5,2025-02-19
15078,Agnes,Kenga,Female,2005-01-01,0706009322,agneskenga469@gmail.com,2,Secondary,Low,0,5,2025-04-25
15079,Grace,Omondi,Female,1997-04-15,0705039005,graceomondi702@gmail.com,3,Secondary,Low,1,6,2025-10-24
15080,Mishi,Kazungu,Female,2007-11-14,0709556864,mishikazungu919@gmail.com,3,TVET,Lower-Middle,0,5,2025-08-19
15081,Diana,Odhiambo,Female,2004-06-20,0798623210,dianaodhiambo983@gmail.com,5,Secondary,Low,1,7,2025-11-10
15082,Brenda,Munga,Female,2004-02-24,0725338766,brendamunga953@gmail.com,1,Secondary,Low,1,5,2025-04-04
15083,Christine,Mutiso,Female,2005-09-16,0117717811,christinemutiso664@gmail.com,1,TVET,Middle,0,5,2025-11-09
15084,Brenda,Baya,Female,2000-05-22,0763680568,brendabaya694@gmail.com,1,Secondary,Low,0,5,2025-01-04
15085,Halima,Otieno,Female,2001-02-12,0108882045,halimaotieno999@gmail.com,4,Primary,Low,0,6,2025-07-04
15086,Amina,Munga,Female,1998-01-01,0773648110,aminamunga408@gmail.com,2,TVET,Lower-Middle,0,7,2025-07-27
15087,Sheila,Omondi,Female,2007-01-13,0760587728,sheilaomondi249@gmail.com,4,TVET,Low,0,5,2025-06-02
15088,Purity,Kazungu,Female,2004-02-18,0773994621,puritykazungu264@gmail.com,3,TVET,Lower-Middle,1,5,2025-02-01
15089,Aisha,Kenga,Female,1997-08-03,0712324178,aishakenga256@gmail.com,2,TVET,Low,0,7,2025-03-19
15090,Cynthia,Mwajuma,Female,2001-03-26,0111626727,cynthiamwajuma995@gmail.com,1,Secondary,Lower-Middle,1,6,2025-06-08
15091,Saumu,Masha,Female,2008-09-21,0744423216,saumumasha425@gmail.com,2,University,Lower-Middle,0,6,2025-12-24
15092,Mercy,Achieng,Female,1999-09-03,0110188837,mercyachieng833@gmail.com,1,Secondary,Low,0,7,2025-01-19
15093,Mwanajuma,Mwadime,Female,2007-10-09,0774109602,mwanajumamwadime807@gmail.com,3,Secondary,Lower-Middle,1,7,2025-01-26
15094,Esther,Kazungu,Female,2000-04-21,0708807612,estherkazungu928@gmail.com,1,University,Low,1,6,2025-01-18
15095,Purity,Kombe,Female,1998-08-16,0722182731,puritykombe317@gmail.com,3,Secondary,Middle,0,6,2025-03-18
15096,Halima,Mwashumbe,Female,2008-06-13,0748209410,halimamwashumbe669@gmail.com,2,Secondary,Upper-Middle,1,5,2025-07-14
15097,Aisha,Chebet,Female,2002-05-22,0776321653,aishachebet525@gmail.com,2,Primary,Middle,0,5,2025-08-27
15098,Sharon,Mutiso,Female,2000-02-17,0757863557,sharonmutiso305@gmail.com,1,TVET,Low,0,5,2025-05-10
15099,Salma,Baya,Female,2007-09-20,0758464613,salmabaya849@gmail.com,1,University,Low,1,7,2025-08-10
15100,Cynthia,Kazungu,Female,2005-11-09,0105894987,cynthiakazungu906@gmail.com,3,Secondary,Lower-Middle,1,7,2025-03-10
15101,Esther,Masha,Female,2000-02-18,0714062615,esthermasha817@gmail.com,4,TVET,Upper-Middle,0,5,2025-09-03
15102,Aisha,Kemunto,Female,2005-06-19,0774345375,aishakemunto499@gmail.com,3,Primary,Lower-Middle,0,5,2025-04-26
15103,Sharon,Musyoka,Female,1999-10-07,0762273109,sharonmusyoka635@gmail.com,2,Secondary,Middle,0,6,2025-08-12
15104,Amina,Otieno,Female,1999-07-06,0706563349,aminaotieno198@gmail.com,4,Secondary,Middle,0,6,2025-07-09
15105,Rose,Mghoi,Female,1997-10-07,0101407433,rosemghoi546@gmail.com,1,Secondary,Middle,0,6,2025-06-26
15106,Grace,Kenga,Female,2003-01-24,0726944290,gracekenga998@gmail.com,3,Secondary,Low,0,5,2025-12-27
15107,Halima,Mwajuma,Female,1997-02-25,0709658737,halimamwajuma814@gmail.com,3,Secondary,Low,0,5,2025-12-09
